x,label
-4.0,0
-3.919191919191919,0
-3.8383838383838382,0
-3.757575757575758,0
-3.676767676767677,0
-3.595959595959596,0
-3.515151515151515,0
-3.4343434343434343,0
-3.3535353535353534,0
-3.2727272727272725,0
-3.191919191919192,0
-3.111111111111111,0
-3.0303030303030303,0
-2.9494949494949494,0
-2.8686868686868685,0
-2.787878787878788,0
-2.7070707070707067,0
-2.6262626262626263,0
-2.5454545454545454,0
-2.4646464646464645,0
-2.3838383838383836,0
-2.3030303030303028,0
-2.2222222222222223,0
-2.141414141414141,0
-2.0606060606060606,0
-1.9797979797979797,0
-1.8989898989898988,0
-1.818181818181818,0
-1.737373737373737,0
-1.6565656565656566,0
-1.5757575757575757,1
-1.4949494949494948,0
-1.414141414141414,0
-1.333333333333333,1
-1.2525252525252522,1
-1.1717171717171713,1
-1.0909090909090908,1
-1.01010101010101,1
-0.9292929292929291,0
-0.8484848484848482,0
-0.7676767676767673,0
-0.6868686868686864,1
-0.606060606060606,1
-0.5252525252525251,1
-0.4444444444444442,1
-0.3636363636363633,1
-0.28282828282828243,0
-0.20202020202020154,1
-0.1212121212121211,1
-0.04040404040404022,1
0.040404040404040664,1
0.12121212121212199,1
0.20202020202020243,1
0.2828282828282829,1
0.3636363636363642,1
0.44444444444444464,0
0.525252525252526,1
0.6060606060606064,0
0.6868686868686869,1
0.7676767676767682,1
0.8484848484848486,0
0.92929292929293,1
1.0101010101010104,1
1.0909090909090917,0
1.1717171717171722,1
1.2525252525252526,1
1.333333333333334,1
1.4141414141414144,0
1.4949494949494957,0
1.5757575757575761,1
1.6565656565656575,0
1.737373737373738,0
1.8181818181818183,1
1.8989898989898997,1
1.9797979797979801,0
2.0606060606060614,0
2.141414141414142,0
2.2222222222222223,0
2.3030303030303036,0
2.383838383838384,0
2.4646464646464654,0
2.545454545454546,0
2.626262626262627,0
2.7070707070707076,0
2.787878787878788,0
2.8686868686868694,0
2.94949494949495,0
3.030303030303031,0
3.1111111111111116,0
3.191919191919193,0
3.2727272727272734,0
3.353535353535354,0
3.434343434343435,0
3.5151515151515156,0
3.595959595959597,0
3.6767676767676774,0
3.757575757575758,0
3.838383838383839,0
3.9191919191919196,0
4.0,0
